review_id,job_id,date,rating,comment
3156,10532,2026-02-20,5,Could not be happier. Highly recommend.
3157,10541,2026-02-23,3,Average experience.
3158,10543,2026-02-23,4,Happy with the repair overall.
3159,10551,2026-02-23,5,Technician fixed it fast and explained everything.
3160,10561,2026-02-23,3,Average experience.
3161,10568,2026-02-22,4,"Solid service, fair price."
3162,10572,2026-02-27,3,Average experience.
3163,10573,2026-02-26,3,Job got done but took longer than expected.
3164,10577,2026-02-21,4,"Solid service, fair price."
3165,10582,2026-02-21,3,Average experience.
3166,10584,2026-02-26,5,Technician fixed it fast and explained everything.
3167,10587,2026-02-21,5,"Excellent service, on time and professional."
3168,10591,2026-02-22,4,"Solid service, fair price."
3169,10593,2026-02-24,4,Happy with the repair overall.
3170,10595,2026-02-25,3,Job got done but took longer than expected.
3171,10602,2026-02-28,3,Job got done but took longer than expected.
3172,10603,2026-02-28,4,Happy with the repair overall.
3173,10606,2026-02-27,5,Could not be happier. Highly recommend.
3174,10609,2026-02-26,5,"Excellent service, on time and professional."
3175,10613,2026-02-25,3,Job got done but took longer than expected.
3176,10614,2026-03-01,5,"Excellent service, on time and professional."
3177,10615,2026-02-23,5,"Excellent service, on time and professional."
3178,10617,2026-02-26,2,Had to call back for a second visit.
3179,10618,2026-02-27,4,Happy with the repair overall.
3180,10626,2026-02-26,3,"Okay service, communication could improve."
3181,10627,2026-02-25,5,Technician fixed it fast and explained everything.
3182,10630,2026-03-01,3,Average experience.
3183,10633,2026-02-27,5,"Excellent service, on time and professional."
3184,10636,2026-03-01,5,"Excellent service, on time and professional."
3185,10637,2026-02-25,3,"Okay service, communication could improve."
3186,10644,2026-02-27,1,Would not book again.
3187,10649,2026-02-27,4,"Good work, arrived a little late but solved the issue."
3188,10650,2026-02-24,5,Technician fixed it fast and explained everything.
3189,10654,2026-03-02,5,"Excellent service, on time and professional."
3190,10662,2026-02-28,3,"Okay service, communication could improve."
3191,10663,2026-03-02,4,Happy with the repair overall.
3192,10666,2026-02-28,3,Average experience.
3193,10676,2026-02-27,5,"Excellent service, on time and professional."
3194,10679,2026-02-27,4,Happy with the repair overall.
3195,10680,2026-02-27,3,Job got done but took longer than expected.
3196,10682,2026-03-02,5,"Excellent service, on time and professional."
3197,10684,2026-02-26,5,Could not be happier. Highly recommend.
3198,10688,2026-02-27,5,Could not be happier. Highly recommend.
3199,10693,2026-03-03,5,Technician fixed it fast and explained everything.
3200,10699,2026-03-03,4,"Good work, arrived a little late but solved the issue."
3201,10700,2026-02-26,5,Technician fixed it fast and explained everything.
3202,10702,2026-03-01,4,Happy with the repair overall.
3203,10705,2026-03-03,5,Could not be happier. Highly recommend.
3204,10709,2026-03-04,4,Happy with the repair overall.
3205,10710,2026-02-27,4,Happy with the repair overall.
3206,10711,2026-02-27,5,Technician fixed it fast and explained everything.
3207,10712,2026-03-04,4,"Solid service, fair price."
3208,10715,2026-03-02,5,"Excellent service, on time and professional."
3209,10718,2026-03-01,5,Could not be happier. Highly recommend.
3210,10719,2026-03-03,4,Happy with the repair overall.
3211,10724,2026-03-04,4,"Solid service, fair price."
3212,10726,2026-03-01,5,Could not be happier. Highly recommend.
3213,10727,2026-03-01,5,Could not be happier. Highly recommend.
3214,10728,2026-02-27,5,Technician fixed it fast and explained everything.
3215,10732,2026-03-04,4,Happy with the repair overall.
3216,10738,2026-03-05,4,"Solid service, fair price."
3217,10741,2026-03-01,4,Happy with the repair overall.
3218,10747,2026-03-04,3,Job got done but took longer than expected.
3219,10749,2026-03-05,5,Technician fixed it fast and explained everything.
3220,10753,2026-03-03,5,"Excellent service, on time and professional."
3221,10756,2026-02-27,5,Could not be happier. Highly recommend.
3222,10758,2026-03-03,4,"Good work, arrived a little late but solved the issue."
3223,10760,2026-02-28,2,Had to call back for a second visit.
3224,10761,2026-03-03,5,Could not be happier. Highly recommend.
3225,10762,2026-02-28,3,Job got done but took longer than expected.
3226,10763,2026-03-02,5,Could not be happier. Highly recommend.
3227,10766,2026-03-06,1,Issue was not fully resolved.
3228,10773,2026-03-06,5,Technician fixed it fast and explained everything.
3229,10776,2026-02-28,5,Could not be happier. Highly recommend.
3230,10783,2026-03-02,4,"Good work, arrived a little late but solved the issue."
3231,10786,2026-02-28,4,"Good work, arrived a little late but solved the issue."
3232,10792,2026-03-03,1,Issue was not fully resolved.
3233,10794,2026-03-07,5,Technician fixed it fast and explained everything.
3234,10796,2026-03-03,5,Technician fixed it fast and explained everything.
3235,10798,2026-03-07,5,Could not be happier. Highly recommend.
3236,10802,2026-03-02,1,Issue was not fully resolved.
3237,10804,2026-03-03,4,Happy with the repair overall.
3238,10806,2026-03-07,5,"Excellent service, on time and professional."
3239,10809,2026-03-07,5,Technician fixed it fast and explained everything.
3240,10810,2026-03-03,2,Slow to schedule.
3241,10817,2026-03-05,4,"Solid service, fair price."
3242,10820,2026-03-03,5,Could not be happier. Highly recommend.
3243,10822,2026-03-05,3,Average experience.
3244,10826,2026-03-09,5,Technician fixed it fast and explained everything.
3245,10827,2026-03-03,3,Average experience.
3246,10828,2026-03-07,3,"Okay service, communication could improve."
3247,10831,2026-03-04,4,"Good work, arrived a little late but solved the issue."
3248,10833,2026-03-07,5,"Excellent service, on time and professional."
3249,10834,2026-03-03,4,"Solid service, fair price."
3250,10844,2026-03-04,4,Happy with the repair overall.
3251,10854,2026-03-06,4,"Good work, arrived a little late but solved the issue."
3252,10857,2026-03-04,5,Could not be happier. Highly recommend.
3253,10861,2026-03-05,4,"Good work, arrived a little late but solved the issue."
3254,10864,2026-03-04,5,Could not be happier. Highly recommend.
3255,10865,2026-03-05,5,Technician fixed it fast and explained everything.
3256,10868,2026-03-07,5,"Excellent service, on time and professional."
3257,10871,2026-03-09,5,"Excellent service, on time and professional."
3258,10872,2026-03-06,5,Could not be happier. Highly recommend.
3259,10874,2026-03-10,5,Technician fixed it fast and explained everything.
3260,10876,2026-03-08,5,Could not be happier. Highly recommend.
3261,10881,2026-03-08,5,"Excellent service, on time and professional."
3262,10886,2026-03-07,5,"Excellent service, on time and professional."
3263,10890,2026-03-08,2,Slow to schedule.
3264,10895,2026-03-06,4,"Good work, arrived a little late but solved the issue."
3265,10897,2026-03-11,5,"Excellent service, on time and professional."
3266,10898,2026-03-10,3,"Okay service, communication could improve."
3267,10900,2026-03-10,5,Could not be happier. Highly recommend.
3268,10902,2026-03-06,4,"Solid service, fair price."
3269,10903,2026-03-09,5,Could not be happier. Highly recommend.
3270,10906,2026-03-09,1,Disappointed with the turnaround.
3271,10911,2026-03-07,4,"Solid service, fair price."
3272,10916,2026-03-08,5,Technician fixed it fast and explained everything.
3273,10923,2026-03-07,3,Job got done but took longer than expected.
3274,10924,2026-03-06,5,Technician fixed it fast and explained everything.
3275,10934,2026-03-10,5,"Excellent service, on time and professional."
3276,10938,2026-03-07,3,Job got done but took longer than expected.
3277,10939,2026-03-07,5,"Excellent service, on time and professional."
3278,10952,2026-03-09,5,"Excellent service, on time and professional."
3279,10956,2026-03-08,2,Slow to schedule.
3280,10963,2026-03-13,5,Technician fixed it fast and explained everything.
3281,10964,2026-03-08,3,Average experience.
3282,10965,2026-03-08,5,Technician fixed it fast and explained everything.
3283,10966,2026-03-13,2,Pricing was higher than quoted.
3284,10971,2026-03-10,3,Average experience.
3285,10973,2026-03-08,5,Could not be happier. Highly recommend.
3286,10976,2026-03-12,3,Job got done but took longer than expected.
3287,10977,2026-03-14,2,Had to call back for a second visit.
3288,10979,2026-03-08,5,Could not be happier. Highly recommend.
3289,10988,2026-03-12,4,Happy with the repair overall.
3290,10990,2026-03-09,5,"Excellent service, on time and professional."
3291,10992,2026-03-09,4,"Solid service, fair price."
3292,10994,2026-03-13,2,Had to call back for a second visit.
3293,10995,2026-03-11,5,"Excellent service, on time and professional."
3294,10999,2026-03-12,5,Could not be happier. Highly recommend.
3295,11001,2026-03-12,5,Technician fixed it fast and explained everything.
3296,11006,2026-03-15,3,Job got done but took longer than expected.
3297,11009,2026-03-12,5,Could not be happier. Highly recommend.
3298,11011,2026-03-12,4,"Good work, arrived a little late but solved the issue."
3299,11012,2026-03-12,5,Technician fixed it fast and explained everything.
3300,11013,2026-03-15,5,"Excellent service, on time and professional."
3301,11014,2026-03-10,5,"Excellent service, on time and professional."
3302,11015,2026-03-14,5,Could not be happier. Highly recommend.
3303,11020,2026-03-10,5,"Excellent service, on time and professional."
3304,11021,2026-03-11,5,Could not be happier. Highly recommend.
3305,11027,2026-03-14,5,"Excellent service, on time and professional."
3306,11028,2026-03-16,5,"Excellent service, on time and professional."
3307,11031,2026-03-16,3,Job got done but took longer than expected.
3308,11032,2026-03-15,4,"Good work, arrived a little late but solved the issue."
3309,11036,2026-03-12,3,"Okay service, communication could improve."
3310,11039,2026-03-16,3,Average experience.
3311,11040,2026-03-12,5,"Excellent service, on time and professional."
3312,11045,2026-03-15,5,Could not be happier. Highly recommend.
3313,11047,2026-03-11,5,Technician fixed it fast and explained everything.
3314,11049,2026-03-16,3,Job got done but took longer than expected.
3315,11052,2026-03-15,4,"Solid service, fair price."
3316,11059,2026-03-14,5,"Excellent service, on time and professional."
3317,11077,2026-03-14,5,Technician fixed it fast and explained everything.
3318,11078,2026-03-15,4,"Solid service, fair price."
3319,11081,2026-03-13,5,Technician fixed it fast and explained everything.
3320,11082,2026-03-14,3,Average experience.
3321,11083,2026-03-18,5,Could not be happier. Highly recommend.
3322,11085,2026-03-15,5,"Excellent service, on time and professional."
3323,11086,2026-03-18,4,"Solid service, fair price."
3324,11091,2026-03-18,4,"Solid service, fair price."
3325,11093,2026-03-16,5,"Excellent service, on time and professional."
3326,11096,2026-03-16,4,"Good work, arrived a little late but solved the issue."
3327,11102,2026-03-18,5,Could not be happier. Highly recommend.
3328,11113,2026-03-14,5,"Excellent service, on time and professional."
3329,11116,2026-03-19,1,Would not book again.
3330,11118,2026-03-14,5,Technician fixed it fast and explained everything.
3331,11134,2026-03-17,4,"Good work, arrived a little late but solved the issue."
3332,11135,2026-03-15,4,"Good work, arrived a little late but solved the issue."
3333,11140,2026-03-19,4,Happy with the repair overall.
3334,11141,2026-03-17,4,Happy with the repair overall.
3335,11142,2026-03-20,4,"Solid service, fair price."
3336,11143,2026-03-14,2,Pricing was higher than quoted.
3337,11146,2026-03-19,4,Happy with the repair overall.
3338,11151,2026-03-17,5,"Excellent service, on time and professional."
3339,11152,2026-03-17,4,"Solid service, fair price."
3340,11160,2026-03-20,5,Technician fixed it fast and explained everything.
3341,11166,2026-03-15,4,Happy with the repair overall.
3342,11167,2026-03-17,4,"Solid service, fair price."
3343,11168,2026-03-18,5,"Excellent service, on time and professional."
3344,11171,2026-03-20,3,Average experience.
3345,11172,2026-03-17,5,"Excellent service, on time and professional."
3346,11173,2026-03-21,5,Technician fixed it fast and explained everything.
3347,11174,2026-03-18,1,Would not book again.
3348,11177,2026-03-19,4,Happy with the repair overall.
3349,11178,2026-03-21,5,"Excellent service, on time and professional."
3350,11186,2026-03-19,1,Issue was not fully resolved.
3351,11187,2026-03-18,1,Would not book again.
3352,11190,2026-03-16,3,Job got done but took longer than expected.
3353,11194,2026-03-18,3,Average experience.
3354,11197,2026-03-18,1,Disappointed with the turnaround.
3355,11198,2026-03-17,2,Pricing was higher than quoted.
3356,11203,2026-03-19,5,Technician fixed it fast and explained everything.
3357,11204,2026-03-19,3,Job got done but took longer than expected.
3358,11206,2026-03-20,5,Could not be happier. Highly recommend.
3359,11207,2026-03-20,1,Disappointed with the turnaround.
3360,11210,2026-03-18,4,"Good work, arrived a little late but solved the issue."
3361,11216,2026-03-20,1,Disappointed with the turnaround.
3362,11218,2026-03-22,5,Technician fixed it fast and explained everything.
3363,11219,2026-03-23,4,"Good work, arrived a little late but solved the issue."
3364,11228,2026-03-23,5,Technician fixed it fast and explained everything.
3365,11229,2026-03-18,4,"Solid service, fair price."
3366,11231,2026-03-19,2,Slow to schedule.
3367,11236,2026-03-20,5,Technician fixed it fast and explained everything.
3368,11244,2026-03-23,5,"Excellent service, on time and professional."
3369,11247,2026-03-24,3,Job got done but took longer than expected.
3370,11254,2026-03-20,4,Happy with the repair overall.
3371,11261,2026-03-21,5,Could not be happier. Highly recommend.
3372,11262,2026-03-23,4,Happy with the repair overall.
3373,11264,2026-03-22,4,Happy with the repair overall.
3374,11265,2026-03-20,5,Technician fixed it fast and explained everything.
3375,11269,2026-03-22,5,Technician fixed it fast and explained everything.
3376,11271,2026-03-20,5,Could not be happier. Highly recommend.
3377,11272,2026-03-19,5,Technician fixed it fast and explained everything.
3378,11278,2026-03-24,2,Slow to schedule.
3379,11281,2026-03-19,4,"Solid service, fair price."
3380,11284,2026-03-23,1,Disappointed with the turnaround.
3381,11286,2026-03-20,4,Happy with the repair overall.
3382,11292,2026-03-25,3,"Okay service, communication could improve."
3383,11294,2026-03-23,5,Could not be happier. Highly recommend.
3384,11297,2026-03-26,3,Job got done but took longer than expected.
3385,11298,2026-03-20,4,"Solid service, fair price."
3386,11301,2026-03-20,5,Technician fixed it fast and explained everything.
3387,11302,2026-03-25,5,Technician fixed it fast and explained everything.
3388,11306,2026-03-23,5,Could not be happier. Highly recommend.
3389,11309,2026-03-22,5,Technician fixed it fast and explained everything.
3390,11313,2026-03-21,3,Job got done but took longer than expected.
3391,11316,2026-03-20,4,Happy with the repair overall.
3392,11318,2026-03-21,3,Average experience.
3393,11320,2026-03-21,4,Happy with the repair overall.
3394,11332,2026-03-23,5,Technician fixed it fast and explained everything.
3395,11337,2026-03-25,1,Disappointed with the turnaround.
3396,11339,2026-03-21,4,"Solid service, fair price."
3397,11342,2026-03-24,3,"Okay service, communication could improve."
3398,11347,2026-03-21,4,"Good work, arrived a little late but solved the issue."
3399,11349,2026-03-27,3,Average experience.
3400,11355,2026-03-24,1,Issue was not fully resolved.
3401,11356,2026-03-26,4,"Good work, arrived a little late but solved the issue."
3402,11357,2026-03-24,3,Average experience.
3403,11358,2026-03-26,4,"Good work, arrived a little late but solved the issue."
3404,11362,2026-03-26,5,Technician fixed it fast and explained everything.
3405,11363,2026-03-27,1,Issue was not fully resolved.
3406,11364,2026-03-28,1,Would not book again.
3407,11375,2026-03-25,4,"Solid service, fair price."
3408,11376,2026-03-24,5,Technician fixed it fast and explained everything.
3409,11377,2026-03-24,1,Disappointed with the turnaround.
3410,11382,2026-03-28,5,Technician fixed it fast and explained everything.
3411,11385,2026-03-25,4,"Solid service, fair price."
3412,11388,2026-03-26,3,Average experience.
3413,11394,2026-03-28,4,Happy with the repair overall.
3414,11399,2026-03-27,5,"Excellent service, on time and professional."
3415,11401,2026-03-29,4,"Good work, arrived a little late but solved the issue."
3416,11418,2026-03-31,5,"Excellent service, on time and professional."
3417,11427,2026-03-25,4,Happy with the repair overall.
3418,11431,2026-03-30,4,"Solid service, fair price."
3419,11435,2026-03-27,4,"Good work, arrived a little late but solved the issue."
3420,11438,2026-03-31,5,Could not be happier. Highly recommend.
3421,11445,2026-04-01,4,"Solid service, fair price."
3422,11447,2026-03-31,5,Could not be happier. Highly recommend.
3423,11448,2026-03-27,2,Had to call back for a second visit.
3424,11452,2026-03-31,5,Technician fixed it fast and explained everything.
3425,11460,2026-03-31,5,"Excellent service, on time and professional."
3426,11462,2026-04-02,4,"Good work, arrived a little late but solved the issue."
3427,11465,2026-03-30,5,Technician fixed it fast and explained everything.
3428,11466,2026-04-01,5,Technician fixed it fast and explained everything.
3429,11467,2026-04-02,2,Slow to schedule.
3430,11472,2026-04-01,4,"Solid service, fair price."
3431,11473,2026-04-02,2,Slow to schedule.
3432,11474,2026-03-27,5,Technician fixed it fast and explained everything.
3433,11478,2026-03-30,4,Happy with the repair overall.
3434,11489,2026-03-27,5,Technician fixed it fast and explained everything.
3435,11490,2026-04-01,4,"Good work, arrived a little late but solved the issue."
3436,11492,2026-03-30,4,"Good work, arrived a little late but solved the issue."
3437,11496,2026-03-29,5,Could not be happier. Highly recommend.
3438,11497,2026-04-02,3,"Okay service, communication could improve."
3439,11498,2026-03-31,2,Slow to schedule.
3440,11503,2026-03-31,3,Job got done but took longer than expected.
3441,11504,2026-04-01,5,Technician fixed it fast and explained everything.
3442,11512,2026-03-31,3,Average experience.
3443,11513,2026-03-28,5,Could not be happier. Highly recommend.
3444,11514,2026-04-01,5,Technician fixed it fast and explained everything.
3445,11520,2026-04-04,2,Slow to schedule.
3446,11522,2026-03-29,5,"Excellent service, on time and professional."
3447,11531,2026-04-05,1,Would not book again.
3448,11532,2026-04-05,5,"Excellent service, on time and professional."
3449,11533,2026-04-04,4,"Good work, arrived a little late but solved the issue."
3450,11536,2026-04-04,5,Technician fixed it fast and explained everything.
3451,11537,2026-04-01,4,Happy with the repair overall.
3452,11539,2026-04-03,5,"Excellent service, on time and professional."
3453,11542,2026-04-03,5,Could not be happier. Highly recommend.
3454,11548,2026-04-04,4,"Good work, arrived a little late but solved the issue."
3455,11554,2026-04-06,3,"Okay service, communication could improve."
3456,11557,2026-04-06,5,Could not be happier. Highly recommend.
3457,11559,2026-03-31,5,"Excellent service, on time and professional."
3458,11563,2026-04-05,4,"Good work, arrived a little late but solved the issue."
3459,11569,2026-04-06,5,Could not be happier. Highly recommend.
3460,11574,2026-04-04,3,Job got done but took longer than expected.
3461,11581,2026-04-06,5,Could not be happier. Highly recommend.
3462,11583,2026-04-07,4,Happy with the repair overall.
3463,11587,2026-04-05,2,Had to call back for a second visit.
3464,11588,2026-04-07,3,"Okay service, communication could improve."
3465,11589,2026-04-04,4,Happy with the repair overall.
3466,11592,2026-04-07,5,Technician fixed it fast and explained everything.
3467,11595,2026-04-06,3,"Okay service, communication could improve."
3468,11597,2026-04-01,4,"Good work, arrived a little late but solved the issue."
3469,11599,2026-04-03,5,Could not be happier. Highly recommend.
3470,11605,2026-04-05,5,Technician fixed it fast and explained everything.
3471,11608,2026-04-03,5,"Excellent service, on time and professional."
3472,11614,2026-04-08,5,Could not be happier. Highly recommend.
3473,11620,2026-04-03,5,Could not be happier. Highly recommend.
3474,11631,2026-04-03,5,Technician fixed it fast and explained everything.
3475,11637,2026-04-06,2,Pricing was higher than quoted.
3476,11645,2026-04-09,3,Average experience.
3477,11648,2026-04-09,5,Technician fixed it fast and explained everything.
3478,11652,2026-04-08,5,Could not be happier. Highly recommend.
3479,11654,2026-04-09,4,"Good work, arrived a little late but solved the issue."
3480,11657,2026-04-07,5,Technician fixed it fast and explained everything.
3481,11661,2026-04-10,5,Could not be happier. Highly recommend.
3482,11664,2026-04-05,5,Could not be happier. Highly recommend.
3483,11673,2026-04-10,3,Average experience.
3484,11674,2026-04-04,5,Could not be happier. Highly recommend.
3485,11677,2026-04-07,5,Could not be happier. Highly recommend.
3486,11678,2026-04-10,4,Happy with the repair overall.
3487,11679,2026-04-11,5,"Excellent service, on time and professional."
3488,11680,2026-04-09,5,"Excellent service, on time and professional."
3489,11682,2026-04-11,4,Happy with the repair overall.
3490,11683,2026-04-05,3,"Okay service, communication could improve."
3491,11695,2026-04-11,4,"Solid service, fair price."
3492,11698,2026-04-06,1,Would not book again.
3493,11701,2026-04-12,3,"Okay service, communication could improve."
3494,11702,2026-04-12,5,Could not be happier. Highly recommend.
3495,11703,2026-04-12,4,"Good work, arrived a little late but solved the issue."
3496,11707,2026-04-06,4,"Solid service, fair price."
3497,11709,2026-04-10,4,"Good work, arrived a little late but solved the issue."
3498,11710,2026-04-07,3,"Okay service, communication could improve."
3499,11718,2026-04-08,3,Average experience.
3500,11721,2026-04-12,5,Could not be happier. Highly recommend.
3501,11727,2026-04-08,3,Average experience.
3502,11732,2026-04-08,5,"Excellent service, on time and professional."
3503,11735,2026-04-08,1,Disappointed with the turnaround.
3504,11736,2026-04-11,5,Could not be happier. Highly recommend.
3505,11749,2026-04-14,5,"Excellent service, on time and professional."
3506,11753,2026-04-11,5,"Excellent service, on time and professional."
3507,11757,2026-04-14,4,"Good work, arrived a little late but solved the issue."
3508,11762,2026-04-11,4,Happy with the repair overall.
3509,11763,2026-04-12,2,Pricing was higher than quoted.
3510,11764,2026-04-11,4,"Good work, arrived a little late but solved the issue."
3511,11766,2026-04-09,4,"Good work, arrived a little late but solved the issue."
3512,11768,2026-04-10,4,"Good work, arrived a little late but solved the issue."
3513,11771,2026-04-15,5,"Excellent service, on time and professional."
3514,11774,2026-04-13,5,Technician fixed it fast and explained everything.
3515,11775,2026-04-11,4,"Good work, arrived a little late but solved the issue."
3516,11776,2026-04-15,5,Could not be happier. Highly recommend.
3517,11777,2026-04-14,5,Technician fixed it fast and explained everything.
3518,11778,2026-04-11,2,Slow to schedule.
3519,11784,2026-04-13,4,"Good work, arrived a little late but solved the issue."
3520,11788,2026-04-09,3,Job got done but took longer than expected.
3521,11791,2026-04-10,4,"Good work, arrived a little late but solved the issue."
3522,11792,2026-04-11,5,"Excellent service, on time and professional."
3523,11793,2026-04-10,5,"Excellent service, on time and professional."
3524,11795,2026-04-14,5,"Excellent service, on time and professional."
3525,11797,2026-04-11,4,"Good work, arrived a little late but solved the issue."
3526,11800,2026-04-14,5,Technician fixed it fast and explained everything.
3527,11802,2026-04-10,1,Disappointed with the turnaround.
3528,11804,2026-04-10,4,"Solid service, fair price."
3529,11805,2026-04-14,2,Had to call back for a second visit.
3530,11813,2026-04-16,2,Had to call back for a second visit.
3531,11816,2026-04-15,3,Average experience.
3532,11824,2026-04-11,5,Could not be happier. Highly recommend.
3533,11830,2026-04-10,5,Technician fixed it fast and explained everything.
3534,11832,2026-04-10,5,"Excellent service, on time and professional."
3535,11838,2026-04-15,5,Technician fixed it fast and explained everything.
3536,11839,2026-04-13,2,Had to call back for a second visit.
3537,11845,2026-04-11,5,"Excellent service, on time and professional."
3538,11848,2026-04-12,5,"Excellent service, on time and professional."
3539,11850,2026-04-15,4,"Solid service, fair price."
3540,11852,2026-04-11,4,"Solid service, fair price."
3541,11854,2026-04-12,4,Happy with the repair overall.
3542,11857,2026-04-14,5,Could not be happier. Highly recommend.
3543,11861,2026-04-17,1,Disappointed with the turnaround.
3544,11862,2026-04-12,5,Technician fixed it fast and explained everything.
3545,11864,2026-04-12,5,"Excellent service, on time and professional."
3546,11873,2026-04-15,5,Technician fixed it fast and explained everything.
3547,11880,2026-04-13,4,"Solid service, fair price."
3548,11881,2026-04-19,2,Slow to schedule.
3549,11887,2026-04-18,5,Could not be happier. Highly recommend.
3550,11890,2026-04-14,4,"Good work, arrived a little late but solved the issue."
3551,11896,2026-04-16,5,Could not be happier. Highly recommend.
3552,11898,2026-04-15,3,Job got done but took longer than expected.
3553,11900,2026-04-17,4,"Solid service, fair price."
3554,11901,2026-04-20,4,Happy with the repair overall.
3555,11902,2026-04-17,3,Job got done but took longer than expected.
3556,11905,2026-04-19,5,Could not be happier. Highly recommend.
3557,11909,2026-04-21,5,"Excellent service, on time and professional."
3558,11914,2026-04-21,5,Technician fixed it fast and explained everything.
3559,11915,2026-04-20,4,"Solid service, fair price."
3560,11918,2026-04-18,3,Average experience.
3561,11923,2026-04-19,1,Would not book again.
3562,11926,2026-04-21,1,Issue was not fully resolved.
3563,11927,2026-04-20,5,Technician fixed it fast and explained everything.
3564,11928,2026-04-21,5,"Excellent service, on time and professional."
3565,11929,2026-04-16,5,Could not be happier. Highly recommend.
3566,11933,2026-04-21,3,Average experience.
3567,11937,2026-04-18,5,"Excellent service, on time and professional."
3568,11944,2026-04-20,4,Happy with the repair overall.
3569,11945,2026-04-16,5,Technician fixed it fast and explained everything.
3570,11947,2026-04-19,2,Pricing was higher than quoted.
3571,11949,2026-04-22,5,Could not be happier. Highly recommend.
3572,11962,2026-04-23,3,Job got done but took longer than expected.
3573,11968,2026-04-22,5,Technician fixed it fast and explained everything.
3574,11972,2026-04-19,4,Happy with the repair overall.
3575,11975,2026-04-20,5,"Excellent service, on time and professional."
3576,11977,2026-04-17,5,Could not be happier. Highly recommend.
3577,11980,2026-04-20,4,"Good work, arrived a little late but solved the issue."
3578,11996,2026-04-24,4,"Good work, arrived a little late but solved the issue."
3579,11998,2026-04-21,4,"Solid service, fair price."
3580,12001,2026-04-22,5,Technician fixed it fast and explained everything.
3581,12003,2026-04-23,5,Technician fixed it fast and explained everything.
3582,12005,2026-04-20,5,Technician fixed it fast and explained everything.
3583,12006,2026-04-24,1,Would not book again.
3584,12009,2026-04-18,3,"Okay service, communication could improve."
3585,12012,2026-04-18,5,"Excellent service, on time and professional."
3586,12013,2026-04-19,5,"Excellent service, on time and professional."
3587,12016,2026-04-25,5,Could not be happier. Highly recommend.
3588,12017,2026-04-21,5,Could not be happier. Highly recommend.
3589,12018,2026-04-25,4,Happy with the repair overall.
3590,12026,2026-04-20,5,Technician fixed it fast and explained everything.
3591,12027,2026-04-25,5,Technician fixed it fast and explained everything.
3592,12032,2026-04-25,5,Technician fixed it fast and explained everything.
3593,12034,2026-04-22,5,Technician fixed it fast and explained everything.
3594,12045,2026-04-27,3,Job got done but took longer than expected.
3595,12051,2026-04-26,5,Technician fixed it fast and explained everything.
3596,12052,2026-04-22,4,"Solid service, fair price."
3597,12053,2026-04-25,4,Happy with the repair overall.
3598,12055,2026-04-25,4,Happy with the repair overall.
3599,12062,2026-04-26,5,Technician fixed it fast and explained everything.
3600,12067,2026-04-27,4,"Good work, arrived a little late but solved the issue."
3601,12068,2026-04-24,5,Technician fixed it fast and explained everything.
3602,12073,2026-04-27,5,Could not be happier. Highly recommend.
3603,12076,2026-04-28,5,"Excellent service, on time and professional."
3604,12078,2026-04-23,3,Average experience.
3605,12080,2026-04-28,5,Could not be happier. Highly recommend.
3606,12086,2026-04-23,5,"Excellent service, on time and professional."
3607,12097,2026-04-25,5,Could not be happier. Highly recommend.
3608,12102,2026-04-27,3,Average experience.
3609,12103,2026-04-25,4,"Solid service, fair price."
3610,12105,2026-04-26,4,"Good work, arrived a little late but solved the issue."
3611,12113,2026-04-23,4,"Solid service, fair price."
3612,12118,2026-04-26,4,"Solid service, fair price."
3613,12122,2026-04-25,3,"Okay service, communication could improve."
3614,12132,2026-04-24,4,"Good work, arrived a little late but solved the issue."
3615,12135,2026-04-28,4,"Solid service, fair price."
3616,12142,2026-04-29,5,Technician fixed it fast and explained everything.
3617,12143,2026-04-30,3,Average experience.
3618,12145,2026-04-29,5,Technician fixed it fast and explained everything.
3619,12152,2026-04-27,4,"Solid service, fair price."
3620,12157,2026-04-25,5,"Excellent service, on time and professional."
3621,12162,2026-05-01,5,Could not be happier. Highly recommend.
3622,12163,2026-04-27,4,Happy with the repair overall.
3623,12164,2026-04-30,3,Average experience.
3624,12167,2026-04-28,2,Slow to schedule.
3625,12168,2026-04-26,4,"Good work, arrived a little late but solved the issue."
3626,12170,2026-04-27,4,"Solid service, fair price."
3627,12171,2026-04-26,5,"Excellent service, on time and professional."
3628,12172,2026-04-30,4,"Solid service, fair price."
3629,12176,2026-04-26,4,Happy with the repair overall.
3630,12177,2026-04-27,3,Job got done but took longer than expected.
3631,12183,2026-04-30,5,Technician fixed it fast and explained everything.
3632,12186,2026-04-27,4,"Good work, arrived a little late but solved the issue."
3633,12191,2026-04-29,1,Would not book again.
3634,12192,2026-04-26,3,Job got done but took longer than expected.
3635,12193,2026-04-30,5,"Excellent service, on time and professional."
3636,12195,2026-04-27,3,"Okay service, communication could improve."
3637,12207,2026-04-30,3,"Okay service, communication could improve."
3638,12211,2026-04-27,4,"Good work, arrived a little late but solved the issue."
3639,12212,2026-04-28,1,Issue was not fully resolved.
3640,12217,2026-05-02,2,Pricing was higher than quoted.
3641,12220,2026-05-02,4,Happy with the repair overall.
3642,12222,2026-04-30,3,Job got done but took longer than expected.
3643,12229,2026-04-28,3,Job got done but took longer than expected.
3644,12230,2026-05-01,4,"Solid service, fair price."
3645,12235,2026-05-04,5,Could not be happier. Highly recommend.
3646,12236,2026-05-04,5,Could not be happier. Highly recommend.
