call_id,date,customer_id,direction,outcome,duration_seconds
20093,2026-05-17,576,Outbound,Information,170
20094,2026-05-17,254,Inbound,Missed,404
20095,2026-05-17,368,Inbound,Information,455
20096,2026-05-17,586,Inbound,Booked,27
20097,2026-05-17,486,Inbound,Booked,198
20098,2026-05-17,461,Inbound,Information,179
20099,2026-05-17,499,Outbound,Information,271
20100,2026-05-17,472,Inbound,Booked,394
20101,2026-05-17,328,Outbound,Information,111
20102,2026-05-17,355,Inbound,Information,223
20103,2026-05-17,362,Outbound,Information,123
20104,2026-05-17,38,Outbound,Booked,213
20105,2026-05-17,239,Inbound,Information,99
20106,2026-05-17,289,Inbound,Missed,134
20107,2026-05-17,296,Inbound,Booked,237
20108,2026-05-17,576,Inbound,Booked,357
20109,2026-05-17,411,Inbound,Booked,126
20110,2026-05-17,233,Inbound,Booked,281
20111,2026-05-17,166,Outbound,Information,213
20112,2026-05-17,420,Inbound,Booked,434
20113,2026-05-17,189,Inbound,Information,192
20114,2026-05-17,580,Inbound,Missed,119
20115,2026-05-17,188,Inbound,Missed,340
20116,2026-05-18,504,Inbound,Booked,168
20117,2026-05-18,164,Inbound,Booked,262
20118,2026-05-18,493,Inbound,Booked,59
20119,2026-05-18,178,Inbound,Information,308
20120,2026-05-18,268,Outbound,Booked,354
20121,2026-05-18,325,Inbound,Information,165
20122,2026-05-18,515,Inbound,Booked,290
20123,2026-05-18,185,Inbound,Booked,128
20124,2026-05-18,337,Inbound,Information,233
20125,2026-05-18,130,Inbound,Missed,261
20126,2026-05-18,263,Inbound,Booked,172
20127,2026-05-18,447,Outbound,Information,178
20128,2026-05-18,205,Inbound,Booked,113
20129,2026-05-18,119,Inbound,Booked,240
20130,2026-05-18,522,Inbound,Missed,311
20131,2026-05-18,163,Inbound,Booked,185
20132,2026-05-18,531,Inbound,Information,171
20133,2026-05-18,93,Inbound,Information,302
20134,2026-05-18,292,Inbound,Booked,405
20135,2026-05-18,560,Inbound,Information,192
20136,2026-05-18,384,Inbound,Booked,287
20137,2026-05-18,147,Inbound,Booked,140
20138,2026-05-18,197,Inbound,Booked,290
20139,2026-05-18,202,Outbound,Information,272
20140,2026-05-18,118,Inbound,Information,423
20141,2026-05-18,169,Inbound,Booked,313
20142,2026-05-18,419,Inbound,Booked,221
20143,2026-05-18,318,Inbound,Missed,366
20144,2026-05-18,231,Outbound,Information,62
20145,2026-05-18,86,Inbound,Booked,234
20146,2026-05-18,167,Inbound,Booked,160
20147,2026-05-18,11,Inbound,Booked,114
20148,2026-05-18,318,Inbound,Information,96
20149,2026-05-18,373,Inbound,Booked,128
20150,2026-05-18,384,Inbound,Information,153
20151,2026-05-18,353,Inbound,Booked,262
20152,2026-05-18,225,Outbound,Booked,241
20153,2026-05-18,315,Inbound,Booked,177
20154,2026-05-18,545,Outbound,Information,276
20155,2026-05-18,132,Inbound,Booked,209
20156,2026-05-18,190,Outbound,Booked,258
20157,2026-05-18,331,Inbound,Booked,241
20158,2026-05-18,83,Inbound,Information,298
20159,2026-05-18,473,Inbound,Booked,235
20160,2026-05-18,343,Inbound,Booked,209
20161,2026-05-18,375,Inbound,Information,325
20162,2026-05-18,270,Inbound,Booked,235
20163,2026-05-18,268,Inbound,Missed,108
20164,2026-05-18,7,Inbound,Information,208
20165,2026-05-18,235,Inbound,Booked,266
20166,2026-05-18,253,Inbound,Booked,241
20167,2026-05-19,531,Outbound,Booked,39
20168,2026-05-19,215,Inbound,Booked,309
20169,2026-05-19,255,Inbound,Information,242
20170,2026-05-19,69,Inbound,Information,220
20171,2026-05-19,120,Inbound,Booked,247
20172,2026-05-19,324,Inbound,Information,368
20173,2026-05-19,559,Outbound,Booked,269
20174,2026-05-19,482,Inbound,Booked,282
20175,2026-05-19,280,Inbound,Information,61
20176,2026-05-19,149,Inbound,Missed,123
20177,2026-05-19,176,Inbound,Information,259
20178,2026-05-19,49,Outbound,Missed,219
20179,2026-05-19,262,Inbound,Information,170
20180,2026-05-19,280,Inbound,Information,157
20181,2026-05-19,592,Outbound,Booked,297
20182,2026-05-19,474,Inbound,Missed,63
20183,2026-05-19,499,Outbound,Information,169
20184,2026-05-19,205,Inbound,Booked,262
20185,2026-05-19,31,Inbound,Missed,282
20186,2026-05-19,353,Inbound,Booked,257
20187,2026-05-19,355,Inbound,Booked,330
20188,2026-05-19,89,Inbound,Booked,30
20189,2026-05-19,337,Inbound,Missed,453
20190,2026-05-19,596,Inbound,Missed,189
20191,2026-05-19,262,Inbound,Booked,244
20192,2026-05-19,301,Inbound,Information,228
20193,2026-05-19,64,Outbound,Booked,311
20194,2026-05-19,443,Inbound,Booked,290
20195,2026-05-19,309,Outbound,Information,372
20196,2026-05-19,527,Inbound,Information,196
20197,2026-05-19,174,Inbound,Information,252
20198,2026-05-19,118,Inbound,Booked,334
20199,2026-05-19,124,Inbound,Booked,79
20200,2026-05-19,198,Inbound,Information,291
20201,2026-05-19,215,Inbound,Booked,232
20202,2026-05-19,411,Inbound,Booked,126
20203,2026-05-19,77,Inbound,Booked,74
20204,2026-05-19,600,Outbound,Missed,209
20205,2026-05-19,134,Outbound,Booked,225
20206,2026-05-19,213,Inbound,Booked,203
20207,2026-05-19,574,Outbound,Booked,263
20208,2026-05-19,334,Inbound,Booked,347
20209,2026-05-19,288,Inbound,Information,65
20210,2026-05-19,251,Outbound,Booked,262
20211,2026-05-19,217,Inbound,Information,441
20212,2026-05-19,196,Inbound,Booked,268
20213,2026-05-19,416,Inbound,Missed,150
20214,2026-05-19,250,Inbound,Booked,205
20215,2026-05-19,490,Inbound,Booked,216
20216,2026-05-19,348,Outbound,Booked,183
20217,2026-05-19,132,Outbound,Information,288
20218,2026-05-19,307,Inbound,Booked,130
20219,2026-05-19,522,Outbound,Booked,271
20220,2026-05-19,590,Outbound,Booked,311
20221,2026-05-20,45,Inbound,Booked,240
20222,2026-05-20,100,Inbound,Missed,211
20223,2026-05-20,92,Outbound,Missed,258
20224,2026-05-20,201,Inbound,Booked,278
20225,2026-05-20,346,Inbound,Booked,306
20226,2026-05-20,179,Inbound,Booked,279
20227,2026-05-20,102,Inbound,Booked,246
20228,2026-05-20,299,Inbound,Booked,209
20229,2026-05-20,218,Inbound,Missed,319
20230,2026-05-20,451,Inbound,Booked,225
20231,2026-05-20,27,Outbound,Missed,244
20232,2026-05-20,597,Inbound,Booked,331
20233,2026-05-20,599,Inbound,Booked,73
20234,2026-05-20,202,Outbound,Booked,291
20235,2026-05-20,248,Inbound,Information,134
20236,2026-05-20,15,Inbound,Booked,315
20237,2026-05-20,23,Inbound,Information,303
20238,2026-05-20,15,Inbound,Booked,170
20239,2026-05-20,111,Inbound,Information,244
20240,2026-05-20,67,Inbound,Booked,142
20241,2026-05-20,300,Inbound,Booked,299
20242,2026-05-20,53,Inbound,Missed,388
20243,2026-05-20,454,Outbound,Booked,437
20244,2026-05-20,50,Inbound,Information,285
20245,2026-05-20,45,Inbound,Booked,133
20246,2026-05-20,308,Inbound,Information,150
20247,2026-05-20,535,Inbound,Booked,250
20248,2026-05-20,331,Inbound,Booked,208
20249,2026-05-20,84,Inbound,Booked,233
20250,2026-05-20,600,Inbound,Booked,249
20251,2026-05-20,560,Inbound,Information,142
20252,2026-05-20,281,Inbound,Booked,224
20253,2026-05-20,561,Inbound,Missed,170
20254,2026-05-20,588,Inbound,Booked,307
20255,2026-05-20,417,Inbound,Booked,343
20256,2026-05-20,22,Inbound,Booked,245
20257,2026-05-20,41,Inbound,Booked,213
20258,2026-05-20,509,Inbound,Booked,347
20259,2026-05-20,93,Inbound,Information,47
20260,2026-05-20,273,Inbound,Booked,304
20261,2026-05-20,48,Outbound,Information,292
20262,2026-05-20,563,Inbound,Booked,331
20263,2026-05-20,86,Inbound,Booked,139
20264,2026-05-20,172,Outbound,Information,392
20265,2026-05-20,558,Inbound,Booked,68
20266,2026-05-20,130,Inbound,Booked,308
20267,2026-05-20,468,Inbound,Missed,169
20268,2026-05-20,270,Inbound,Booked,263
20269,2026-05-20,485,Inbound,Booked,250
20270,2026-05-20,403,Inbound,Booked,191
20271,2026-05-20,174,Inbound,Booked,324
20272,2026-05-20,528,Inbound,Booked,329
20273,2026-05-20,39,Inbound,Booked,333
20274,2026-05-20,20,Inbound,Booked,296
20275,2026-05-21,329,Inbound,Missed,20
20276,2026-05-21,259,Outbound,Booked,187
20277,2026-05-21,458,Inbound,Information,280
20278,2026-05-21,186,Inbound,Booked,150
20279,2026-05-21,279,Inbound,Information,222
20280,2026-05-21,504,Inbound,Booked,211
20281,2026-05-21,157,Inbound,Booked,174
20282,2026-05-21,84,Inbound,Information,278
20283,2026-05-21,476,Inbound,Booked,191
20284,2026-05-21,123,Inbound,Booked,194
20285,2026-05-21,224,Inbound,Booked,363
20286,2026-05-21,567,Inbound,Booked,189
20287,2026-05-21,507,Inbound,Information,34
20288,2026-05-21,484,Outbound,Missed,176
20289,2026-05-21,79,Inbound,Booked,234
20290,2026-05-21,199,Outbound,Booked,115
20291,2026-05-21,222,Outbound,Information,181
20292,2026-05-21,149,Inbound,Booked,336
20293,2026-05-21,510,Inbound,Booked,108
20294,2026-05-21,596,Inbound,Booked,149
20295,2026-05-21,78,Inbound,Information,213
20296,2026-05-21,318,Inbound,Booked,253
20297,2026-05-21,341,Outbound,Missed,225
20298,2026-05-21,27,Inbound,Booked,212
20299,2026-05-21,498,Inbound,Information,159
20300,2026-05-21,424,Inbound,Booked,258
20301,2026-05-21,37,Inbound,Information,93
20302,2026-05-21,529,Inbound,Booked,93
20303,2026-05-21,145,Inbound,Information,176
20304,2026-05-21,410,Outbound,Information,67
20305,2026-05-21,350,Inbound,Booked,324
20306,2026-05-21,451,Inbound,Missed,175
20307,2026-05-21,402,Inbound,Booked,143
20308,2026-05-21,231,Inbound,Information,195
20309,2026-05-21,454,Inbound,Information,335
20310,2026-05-21,200,Inbound,Booked,178
20311,2026-05-21,312,Outbound,Booked,150
20312,2026-05-21,20,Inbound,Booked,223
20313,2026-05-22,509,Inbound,Missed,308
20314,2026-05-22,567,Inbound,Booked,126
20315,2026-05-22,73,Outbound,Booked,318
20316,2026-05-22,196,Outbound,Missed,170
20317,2026-05-22,250,Inbound,Booked,308
20318,2026-05-22,215,Outbound,Booked,275
20319,2026-05-22,24,Inbound,Booked,207
20320,2026-05-22,400,Inbound,Booked,195
20321,2026-05-22,484,Inbound,Booked,329
20322,2026-05-22,14,Inbound,Missed,174
20323,2026-05-22,406,Inbound,Booked,223
20324,2026-05-22,412,Inbound,Booked,252
20325,2026-05-22,463,Inbound,Missed,123
20326,2026-05-22,39,Inbound,Information,271
20327,2026-05-22,335,Inbound,Booked,182
20328,2026-05-22,418,Inbound,Booked,320
20329,2026-05-22,34,Inbound,Missed,241
20330,2026-05-22,577,Inbound,Booked,140
20331,2026-05-22,159,Outbound,Missed,285
20332,2026-05-22,455,Inbound,Booked,272
20333,2026-05-22,343,Inbound,Booked,114
20334,2026-05-22,20,Inbound,Information,277
20335,2026-05-22,517,Inbound,Information,150
20336,2026-05-22,345,Inbound,Booked,92
20337,2026-05-22,485,Inbound,Missed,267
20338,2026-05-22,155,Inbound,Booked,336
20339,2026-05-22,586,Inbound,Information,220
20340,2026-05-22,106,Outbound,Missed,284
20341,2026-05-22,253,Inbound,Booked,450
20342,2026-05-22,475,Inbound,Missed,192
20343,2026-05-22,460,Outbound,Booked,199
20344,2026-05-22,480,Outbound,Missed,452
20345,2026-05-22,48,Inbound,Information,193
20346,2026-05-22,274,Outbound,Booked,265
20347,2026-05-22,172,Outbound,Booked,161
20348,2026-05-22,429,Outbound,Booked,369
20349,2026-05-22,353,Inbound,Missed,231
20350,2026-05-22,246,Inbound,Missed,227
20351,2026-05-22,166,Outbound,Missed,138
20352,2026-05-22,196,Inbound,Information,292
20353,2026-05-22,17,Inbound,Information,336
20354,2026-05-22,58,Inbound,Information,71
20355,2026-05-22,556,Inbound,Information,302
20356,2026-05-22,43,Outbound,Booked,355
20357,2026-05-22,65,Outbound,Booked,188
20358,2026-05-22,303,Inbound,Information,241
20359,2026-05-22,112,Inbound,Booked,182
20360,2026-05-23,458,Inbound,Information,125
20361,2026-05-23,368,Inbound,Booked,149
20362,2026-05-23,463,Inbound,Information,154
20363,2026-05-23,484,Inbound,Booked,468
20364,2026-05-23,360,Inbound,Information,158
20365,2026-05-23,208,Outbound,Booked,105
20366,2026-05-23,157,Outbound,Missed,141
20367,2026-05-23,38,Inbound,Information,303
20368,2026-05-23,136,Outbound,Booked,163
20369,2026-05-23,455,Inbound,Information,28
20370,2026-05-23,547,Inbound,Information,125
20371,2026-05-23,120,Outbound,Information,153
20372,2026-05-23,81,Inbound,Missed,211
20373,2026-05-23,600,Inbound,Booked,273
20374,2026-05-23,313,Inbound,Information,314
20375,2026-05-23,67,Outbound,Missed,199
20376,2026-05-23,368,Inbound,Booked,392
20377,2026-05-23,156,Inbound,Information,322
20378,2026-05-23,319,Inbound,Information,297
20379,2026-05-23,170,Inbound,Booked,237
20380,2026-05-23,283,Inbound,Missed,103
20381,2026-05-23,73,Inbound,Booked,401
20382,2026-05-23,596,Inbound,Booked,279
20383,2026-05-23,124,Inbound,Booked,170
20384,2026-05-23,418,Inbound,Missed,135
20385,2026-05-23,218,Inbound,Information,205
20386,2026-05-23,492,Inbound,Booked,210
20387,2026-05-23,538,Inbound,Information,282
20388,2026-05-23,43,Outbound,Information,185
20389,2026-05-23,580,Outbound,Booked,115
20390,2026-05-23,330,Inbound,Information,285
20391,2026-05-23,468,Inbound,Booked,231
20392,2026-05-23,127,Inbound,Information,227
20393,2026-05-23,129,Inbound,Booked,270
20394,2026-05-23,433,Inbound,Booked,295
20395,2026-05-23,57,Inbound,Information,107
20396,2026-05-23,585,Inbound,Booked,198
20397,2026-05-23,497,Inbound,Booked,180
20398,2026-05-23,340,Inbound,Booked,394
20399,2026-05-24,494,Inbound,Booked,219
20400,2026-05-24,231,Inbound,Missed,292
20401,2026-05-24,456,Inbound,Booked,162
20402,2026-05-24,531,Inbound,Missed,292
20403,2026-05-24,372,Inbound,Booked,112
20404,2026-05-24,566,Outbound,Information,170
20405,2026-05-24,214,Inbound,Booked,286
20406,2026-05-24,488,Inbound,Booked,208
20407,2026-05-24,196,Inbound,Information,263
20408,2026-05-24,298,Inbound,Missed,214
20409,2026-05-24,77,Outbound,Information,112
20410,2026-05-24,361,Inbound,Booked,290
20411,2026-05-24,512,Inbound,Information,242
20412,2026-05-24,285,Inbound,Information,24
20413,2026-05-24,241,Inbound,Information,221
20414,2026-05-24,403,Inbound,Information,443
20415,2026-05-24,548,Inbound,Information,67
20416,2026-05-24,345,Outbound,Booked,357
20417,2026-05-24,16,Inbound,Information,212
20418,2026-05-24,279,Inbound,Missed,238
20419,2026-05-25,225,Inbound,Booked,305
20420,2026-05-25,247,Inbound,Missed,174
20421,2026-05-25,167,Inbound,Booked,302
20422,2026-05-25,401,Inbound,Missed,50
20423,2026-05-25,518,Inbound,Booked,363
20424,2026-05-25,136,Outbound,Booked,20
20425,2026-05-25,197,Inbound,Booked,144
20426,2026-05-25,18,Inbound,Information,240
20427,2026-05-25,290,Inbound,Information,142
20428,2026-05-25,103,Outbound,Booked,300
20429,2026-05-25,359,Inbound,Information,252
20430,2026-05-25,485,Inbound,Information,197
20431,2026-05-25,320,Outbound,Information,341
20432,2026-05-25,546,Inbound,Booked,345
20433,2026-05-25,106,Inbound,Booked,67
20434,2026-05-25,243,Inbound,Missed,245
20435,2026-05-25,383,Inbound,Booked,56
20436,2026-05-25,104,Inbound,Information,165
20437,2026-05-25,90,Outbound,Booked,213
20438,2026-05-25,74,Inbound,Missed,67
20439,2026-05-25,103,Outbound,Missed,193
20440,2026-05-25,226,Inbound,Missed,208
20441,2026-05-25,346,Inbound,Information,385
20442,2026-05-25,113,Outbound,Missed,229
20443,2026-05-25,558,Inbound,Information,192
20444,2026-05-25,535,Inbound,Booked,235
20445,2026-05-25,12,Inbound,Booked,271
20446,2026-05-25,147,Inbound,Missed,249
20447,2026-05-25,89,Inbound,Booked,225
20448,2026-05-25,264,Inbound,Booked,148
20449,2026-05-25,562,Inbound,Booked,89
20450,2026-05-25,271,Inbound,Booked,239
20451,2026-05-25,368,Inbound,Booked,174
20452,2026-05-25,424,Inbound,Missed,138
20453,2026-05-25,415,Inbound,Information,198
20454,2026-05-25,497,Inbound,Booked,233
20455,2026-05-25,262,Outbound,Information,161
20456,2026-05-25,589,Inbound,Missed,324
20457,2026-05-25,572,Inbound,Missed,170
20458,2026-05-25,49,Inbound,Booked,95
20459,2026-05-25,106,Inbound,Booked,425
20460,2026-05-25,540,Outbound,Booked,325
20461,2026-05-25,112,Outbound,Booked,250
20462,2026-05-25,343,Inbound,Booked,109
20463,2026-05-25,229,Inbound,Booked,272
20464,2026-05-25,367,Outbound,Information,177
20465,2026-05-25,208,Inbound,Booked,258
20466,2026-05-25,400,Inbound,Booked,138
20467,2026-05-25,145,Outbound,Missed,149
20468,2026-05-25,309,Inbound,Booked,130
20469,2026-05-25,201,Outbound,Booked,339
20470,2026-05-25,445,Inbound,Information,329
20471,2026-05-25,442,Inbound,Information,354
20472,2026-05-25,546,Outbound,Missed,181
20473,2026-05-26,138,Inbound,Booked,156
20474,2026-05-26,228,Outbound,Booked,346
20475,2026-05-26,598,Outbound,Missed,224
20476,2026-05-26,429,Outbound,Missed,361
20477,2026-05-26,234,Inbound,Missed,302
20478,2026-05-26,213,Inbound,Booked,266
20479,2026-05-26,475,Inbound,Information,309
20480,2026-05-26,174,Inbound,Information,192
20481,2026-05-26,584,Inbound,Booked,398
20482,2026-05-26,32,Inbound,Missed,117
20483,2026-05-26,372,Inbound,Booked,176
20484,2026-05-26,264,Outbound,Booked,327
20485,2026-05-26,586,Outbound,Information,98
20486,2026-05-26,592,Inbound,Information,209
20487,2026-05-26,113,Inbound,Information,138
20488,2026-05-26,490,Inbound,Booked,263
20489,2026-05-26,428,Inbound,Booked,182
20490,2026-05-26,421,Inbound,Booked,300
20491,2026-05-26,316,Outbound,Booked,221
20492,2026-05-26,345,Inbound,Booked,199
20493,2026-05-26,423,Inbound,Information,52
20494,2026-05-26,309,Outbound,Booked,314
20495,2026-05-26,600,Inbound,Booked,278
20496,2026-05-26,437,Inbound,Booked,311
20497,2026-05-26,423,Inbound,Information,234
20498,2026-05-26,548,Inbound,Booked,198
20499,2026-05-26,570,Inbound,Booked,153
20500,2026-05-26,319,Inbound,Missed,100
20501,2026-05-26,41,Inbound,Missed,290
20502,2026-05-26,267,Inbound,Booked,129
20503,2026-05-26,149,Inbound,Booked,353
20504,2026-05-26,578,Outbound,Information,107
20505,2026-05-26,475,Inbound,Missed,141
20506,2026-05-26,491,Inbound,Booked,296
20507,2026-05-26,287,Inbound,Information,387
20508,2026-05-26,459,Inbound,Information,156
20509,2026-05-26,153,Inbound,Information,206
20510,2026-05-26,111,Inbound,Information,221
20511,2026-05-26,551,Inbound,Information,190
20512,2026-05-26,243,Inbound,Booked,85
20513,2026-05-26,83,Inbound,Information,336
20514,2026-05-26,228,Outbound,Booked,204
20515,2026-05-26,402,Inbound,Missed,279
20516,2026-05-26,200,Inbound,Booked,335
20517,2026-05-26,321,Outbound,Booked,350
20518,2026-05-26,203,Inbound,Information,227
20519,2026-05-26,162,Outbound,Booked,234
20520,2026-05-26,228,Inbound,Booked,111
20521,2026-05-27,356,Inbound,Booked,382
20522,2026-05-27,441,Inbound,Booked,225
20523,2026-05-27,47,Inbound,Missed,288
20524,2026-05-27,543,Inbound,Missed,81
20525,2026-05-27,228,Inbound,Information,350
20526,2026-05-27,23,Outbound,Booked,118
20527,2026-05-27,574,Inbound,Information,256
20528,2026-05-27,393,Inbound,Booked,308
20529,2026-05-27,352,Inbound,Information,151
20530,2026-05-27,106,Inbound,Booked,175
20531,2026-05-27,206,Outbound,Missed,101
20532,2026-05-27,272,Inbound,Information,249
20533,2026-05-27,184,Inbound,Booked,136
20534,2026-05-27,306,Inbound,Information,211
20535,2026-05-27,516,Outbound,Booked,155
20536,2026-05-27,402,Outbound,Information,35
20537,2026-05-27,44,Inbound,Booked,139
20538,2026-05-27,386,Inbound,Missed,194
20539,2026-05-27,533,Inbound,Booked,190
20540,2026-05-27,453,Inbound,Booked,93
20541,2026-05-27,30,Inbound,Booked,261
20542,2026-05-27,289,Inbound,Booked,335
20543,2026-05-27,282,Inbound,Booked,198
20544,2026-05-27,151,Inbound,Missed,224
20545,2026-05-27,138,Inbound,Information,56
20546,2026-05-27,231,Outbound,Information,283
20547,2026-05-27,336,Inbound,Information,226
20548,2026-05-27,158,Outbound,Missed,186
20549,2026-05-27,163,Outbound,Missed,260
20550,2026-05-27,50,Inbound,Missed,212
20551,2026-05-27,252,Inbound,Booked,74
20552,2026-05-27,272,Inbound,Booked,193
20553,2026-05-27,302,Inbound,Booked,142
20554,2026-05-27,533,Inbound,Booked,308
20555,2026-05-27,518,Inbound,Booked,163
20556,2026-05-27,270,Inbound,Booked,268
20557,2026-05-27,164,Inbound,Information,263
20558,2026-05-27,571,Inbound,Booked,392
20559,2026-05-27,184,Inbound,Information,251
20560,2026-05-27,230,Inbound,Information,295
20561,2026-05-27,217,Outbound,Missed,37
20562,2026-05-27,11,Inbound,Booked,151
20563,2026-05-27,547,Inbound,Booked,80
20564,2026-05-27,561,Outbound,Booked,266
20565,2026-05-27,193,Outbound,Missed,282
20566,2026-05-27,535,Inbound,Booked,207
20567,2026-05-27,30,Inbound,Information,318
20568,2026-05-28,265,Inbound,Missed,164
20569,2026-05-28,236,Inbound,Booked,73
20570,2026-05-28,43,Outbound,Booked,272
20571,2026-05-28,9,Inbound,Booked,220
20572,2026-05-28,71,Inbound,Booked,215
20573,2026-05-28,466,Inbound,Missed,312
20574,2026-05-28,524,Inbound,Booked,417
20575,2026-05-28,100,Inbound,Booked,288
20576,2026-05-28,393,Inbound,Missed,235
20577,2026-05-28,116,Inbound,Booked,207
20578,2026-05-28,360,Inbound,Booked,131
20579,2026-05-28,67,Inbound,Booked,180
20580,2026-05-28,453,Inbound,Booked,325
20581,2026-05-28,207,Inbound,Information,199
20582,2026-05-28,170,Inbound,Information,175
20583,2026-05-28,439,Outbound,Booked,285
20584,2026-05-28,32,Inbound,Booked,336
20585,2026-05-28,508,Outbound,Missed,235
20586,2026-05-28,599,Outbound,Booked,167
20587,2026-05-28,87,Inbound,Booked,210
20588,2026-05-28,525,Inbound,Information,178
20589,2026-05-28,503,Inbound,Missed,261
20590,2026-05-28,268,Inbound,Information,280
20591,2026-05-28,97,Inbound,Missed,228
20592,2026-05-28,539,Inbound,Booked,197
20593,2026-05-28,211,Inbound,Booked,386
20594,2026-05-28,432,Inbound,Booked,106
20595,2026-05-28,275,Inbound,Booked,299
20596,2026-05-28,347,Inbound,Missed,321
20597,2026-05-28,456,Inbound,Information,41
20598,2026-05-28,382,Inbound,Information,206
20599,2026-05-28,292,Inbound,Information,216
20600,2026-05-28,56,Outbound,Information,206
20601,2026-05-28,81,Inbound,Information,129
20602,2026-05-28,81,Inbound,Information,208
20603,2026-05-28,445,Inbound,Information,333
20604,2026-05-28,140,Outbound,Information,160
20605,2026-05-28,115,Inbound,Booked,90
20606,2026-05-28,153,Outbound,Information,288
20607,2026-05-28,293,Inbound,Information,358
20608,2026-05-28,157,Inbound,Booked,239
20609,2026-05-28,533,Inbound,Missed,263
20610,2026-05-28,264,Inbound,Booked,164
20611,2026-05-28,91,Inbound,Missed,271
20612,2026-05-28,228,Inbound,Booked,342
20613,2026-05-28,265,Outbound,Information,304
20614,2026-05-28,405,Inbound,Information,137
20615,2026-05-28,554,Inbound,Booked,252
20616,2026-05-28,496,Inbound,Information,48
20617,2026-05-28,274,Inbound,Booked,240
20618,2026-05-28,348,Inbound,Booked,106
20619,2026-05-28,563,Outbound,Information,197
20620,2026-05-28,124,Inbound,Booked,324
20621,2026-05-28,545,Inbound,Information,252
20622,2026-05-28,327,Inbound,Information,209
20623,2026-05-28,3,Inbound,Information,338
20624,2026-05-29,582,Inbound,Booked,157
20625,2026-05-29,265,Inbound,Missed,208
20626,2026-05-29,256,Outbound,Booked,295
20627,2026-05-29,311,Inbound,Information,53
20628,2026-05-29,326,Inbound,Booked,75
20629,2026-05-29,536,Inbound,Information,204
20630,2026-05-29,484,Inbound,Booked,203
20631,2026-05-29,357,Inbound,Booked,206
20632,2026-05-29,589,Inbound,Booked,248
20633,2026-05-29,432,Inbound,Missed,180
20634,2026-05-29,189,Outbound,Information,164
20635,2026-05-29,39,Inbound,Booked,347
20636,2026-05-29,345,Inbound,Booked,184
20637,2026-05-29,192,Inbound,Booked,132
20638,2026-05-29,82,Inbound,Information,211
20639,2026-05-29,268,Outbound,Booked,398
20640,2026-05-29,347,Inbound,Missed,195
20641,2026-05-29,89,Inbound,Missed,212
20642,2026-05-29,286,Inbound,Booked,227
20643,2026-05-29,468,Outbound,Missed,203
20644,2026-05-29,31,Inbound,Booked,266
20645,2026-05-29,223,Inbound,Booked,170
20646,2026-05-29,357,Outbound,Booked,263
20647,2026-05-29,517,Inbound,Booked,246
20648,2026-05-29,297,Inbound,Booked,218
20649,2026-05-29,387,Inbound,Information,117
20650,2026-05-29,19,Inbound,Booked,330
20651,2026-05-29,82,Inbound,Booked,202
20652,2026-05-29,95,Inbound,Information,328
20653,2026-05-29,137,Inbound,Booked,276
20654,2026-05-29,313,Inbound,Booked,185
20655,2026-05-29,368,Inbound,Booked,188
20656,2026-05-29,576,Inbound,Booked,395
20657,2026-05-29,336,Inbound,Missed,136
20658,2026-05-29,318,Inbound,Information,233
20659,2026-05-29,289,Outbound,Booked,96
20660,2026-05-29,308,Inbound,Missed,167
20661,2026-05-29,45,Inbound,Booked,258
20662,2026-05-29,515,Outbound,Booked,145
20663,2026-05-29,209,Inbound,Missed,201
20664,2026-05-29,192,Inbound,Booked,244
20665,2026-05-29,470,Inbound,Booked,175
20666,2026-05-29,178,Inbound,Booked,414
20667,2026-05-29,203,Outbound,Booked,319
20668,2026-05-29,453,Inbound,Booked,209
20669,2026-05-29,483,Inbound,Information,118
20670,2026-05-29,395,Inbound,Information,192
20671,2026-05-29,575,Outbound,Information,252
20672,2026-05-29,495,Outbound,Missed,283
20673,2026-05-29,398,Inbound,Information,313
20674,2026-05-29,25,Inbound,Booked,129
20675,2026-05-29,435,Inbound,Missed,191
20676,2026-05-29,202,Outbound,Booked,312
20677,2026-05-29,99,Inbound,Missed,158
20678,2026-05-30,87,Inbound,Information,327
20679,2026-05-30,535,Inbound,Booked,352
20680,2026-05-30,181,Inbound,Missed,285
20681,2026-05-30,449,Inbound,Information,283
20682,2026-05-30,498,Inbound,Information,415
20683,2026-05-30,280,Inbound,Booked,251
20684,2026-05-30,91,Inbound,Booked,214
20685,2026-05-30,286,Outbound,Information,142
20686,2026-05-30,549,Inbound,Booked,104
20687,2026-05-30,431,Inbound,Booked,186
20688,2026-05-30,90,Outbound,Missed,326
20689,2026-05-30,389,Inbound,Booked,311
20690,2026-05-30,331,Inbound,Booked,236
20691,2026-05-30,412,Inbound,Booked,185
20692,2026-05-30,476,Inbound,Information,117
20693,2026-05-30,557,Inbound,Booked,185
20694,2026-05-30,345,Inbound,Booked,166
20695,2026-05-30,530,Outbound,Information,281
20696,2026-05-30,547,Outbound,Information,35
20697,2026-05-30,586,Inbound,Booked,110
20698,2026-05-30,26,Inbound,Information,151
20699,2026-05-30,421,Inbound,Booked,208
20700,2026-05-31,598,Inbound,Missed,440
20701,2026-05-31,322,Inbound,Missed,184
20702,2026-05-31,109,Inbound,Booked,270
20703,2026-05-31,67,Inbound,Booked,278
20704,2026-05-31,583,Inbound,Booked,304
20705,2026-05-31,436,Inbound,Booked,245
20706,2026-05-31,199,Inbound,Information,196
20707,2026-05-31,156,Inbound,Information,25
