job_id,date,technician_id,service_type,category,customer_id,status,first_time_fix,duration_minutes,revenue,cost
12374,2026-05-03,2,Panel Upgrade,Electrical,543,Completed,1,241,2088.04,1437.26
12375,2026-05-03,12,Drain Cleaning,Plumbing,52,Completed,1,48,201.03,79.15
12376,2026-05-03,14,AC Repair,HVAC,238,Completed,1,98,331.88,159.7
12377,2026-05-03,17,AC Installation,HVAC,361,Completed,0,300,4351.31,2626.04
12378,2026-05-03,19,AC Installation,HVAC,203,Completed,1,239,4278.75,2869.81
12379,2026-05-03,4,Leak Detection,Plumbing,162,Completed,0,64,238.05,88.17
12380,2026-05-03,17,Outlet & Wiring,Electrical,279,Completed,0,55,163.45,94.12
12381,2026-05-03,9,Preventive Maintenance,HVAC,593,Completed,1,78,136.68,72.09
12382,2026-05-04,4,Panel Upgrade,Electrical,467,Cancelled,0,296,0.0,0.0
12383,2026-05-04,9,Heat Pump Service,HVAC,392,Completed,1,115,244.96,132.58
12384,2026-05-04,18,Preventive Maintenance,HVAC,345,Completed,1,51,145.51,72.86
12385,2026-05-04,18,AC Repair,HVAC,422,Completed,1,88,291.24,163.91
12386,2026-05-04,7,Thermostat Install,HVAC,10,Completed,0,60,258.02,179.07
12387,2026-05-04,21,Furnace Installation,HVAC,325,Completed,1,345,4222.16,3009.63
12388,2026-05-04,13,Water Heater Repair,Plumbing,563,Completed,1,90,329.02,172.01
12389,2026-05-04,11,AC Repair,HVAC,116,Cancelled,0,85,0.0,0.0
12390,2026-05-04,2,Thermostat Install,HVAC,109,Completed,1,62,266.14,182.74
12391,2026-05-04,19,Panel Upgrade,Electrical,493,Completed,1,278,2474.71,1640.63
12392,2026-05-04,10,Furnace Installation,HVAC,132,Rescheduled,0,321,0.0,0.0
12393,2026-05-04,7,Drain Cleaning,Plumbing,47,Completed,1,73,185.3,89.82
12394,2026-05-04,22,Panel Upgrade,Electrical,491,Completed,1,253,2361.17,1390.54
12395,2026-05-04,9,Water Heater Repair,Plumbing,235,Completed,1,131,342.3,191.63
12396,2026-05-04,12,Furnace Repair,HVAC,338,Cancelled,0,83,0.0,0.0
12397,2026-05-04,8,Lighting Install,Electrical,194,Cancelled,0,132,0.0,0.0
12398,2026-05-04,22,Thermostat Install,HVAC,560,Cancelled,0,61,0.0,0.0
12399,2026-05-04,3,Panel Upgrade,Electrical,122,Rescheduled,0,259,0.0,0.0
12400,2026-05-04,16,Panel Upgrade,Electrical,144,Rescheduled,0,324,0.0,0.0
12401,2026-05-04,10,Water Heater Repair,Plumbing,462,Completed,0,110,289.31,200.12
12402,2026-05-04,3,Leak Detection,Plumbing,479,Completed,1,79,243.74,88.41
12403,2026-05-04,12,AC Installation,HVAC,275,Completed,1,248,3794.32,2752.1
12404,2026-05-04,13,Thermostat Install,HVAC,56,Completed,1,70,294.45,207.83
12405,2026-05-04,16,Water Heater Repair,Plumbing,472,Completed,1,112,360.99,180.71
12406,2026-05-04,3,Heat Pump Service,HVAC,56,Completed,0,121,258.6,145.85
12407,2026-05-04,1,AC Installation,HVAC,109,Completed,1,241,3738.37,2810.18
12408,2026-05-05,5,Outlet & Wiring,Electrical,342,Completed,1,74,199.14,103.33
12409,2026-05-05,18,Leak Detection,Plumbing,217,Cancelled,0,67,0.0,0.0
12410,2026-05-05,9,Preventive Maintenance,HVAC,213,Completed,1,74,144.97,66.6
12411,2026-05-05,8,Heat Pump Service,HVAC,81,Completed,1,72,251.94,116.93
12412,2026-05-05,13,Heat Pump Service,HVAC,304,Completed,1,74,243.91,117.23
12413,2026-05-05,14,Preventive Maintenance,HVAC,209,Cancelled,0,60,0.0,0.0
12414,2026-05-05,5,Panel Upgrade,Electrical,140,Completed,0,289,2194.53,1492.85
12415,2026-05-05,6,Panel Upgrade,Electrical,344,Completed,1,220,2333.06,1483.43
12416,2026-05-05,20,Thermostat Install,HVAC,352,Completed,1,66,291.49,177.12
12417,2026-05-05,11,Drain Cleaning,Plumbing,159,Completed,1,74,179.47,94.2
12418,2026-05-05,24,AC Installation,HVAC,543,Completed,1,337,3853.06,2805.02
12419,2026-05-05,24,Furnace Installation,HVAC,26,Completed,1,355,3895.65,3041.61
12420,2026-05-05,16,Leak Detection,Plumbing,496,Completed,1,91,240.64,95.38
12421,2026-05-05,20,Preventive Maintenance,HVAC,368,Rescheduled,0,72,0.0,0.0
12422,2026-05-05,22,Preventive Maintenance,HVAC,7,Completed,0,61,161.66,70.12
12423,2026-05-05,10,AC Installation,HVAC,7,Completed,1,341,4118.49,2943.61
12424,2026-05-05,18,Panel Upgrade,Electrical,349,Completed,1,188,2299.05,1591.12
12425,2026-05-05,14,AC Installation,HVAC,138,Completed,1,296,4256.49,2644.64
12426,2026-05-05,18,Water Heater Install,Plumbing,542,Completed,1,138,1774.58,1106.68
12427,2026-05-05,2,Thermostat Install,HVAC,498,Cancelled,0,73,0.0,0.0
12428,2026-05-05,9,Heat Pump Service,HVAC,91,Completed,0,97,228.42,122.19
12429,2026-05-05,16,Drain Cleaning,Plumbing,53,Completed,1,81,183.19,82.41
12430,2026-05-05,2,Leak Detection,Plumbing,119,Completed,1,93,217.13,113.41
12431,2026-05-05,13,Preventive Maintenance,HVAC,61,Cancelled,0,55,0.0,0.0
12432,2026-05-05,14,Outlet & Wiring,Electrical,125,Rescheduled,0,77,0.0,0.0
12433,2026-05-05,2,Furnace Repair,HVAC,140,Completed,1,127,339.85,198.56
12434,2026-05-05,9,Lighting Install,Electrical,266,Rescheduled,0,148,0.0,0.0
12435,2026-05-05,14,Preventive Maintenance,HVAC,357,Rescheduled,0,76,0.0,0.0
12436,2026-05-05,24,Water Heater Install,Plumbing,229,Rescheduled,0,182,0.0,0.0
12437,2026-05-05,20,Drain Cleaning,Plumbing,391,Completed,0,75,192.55,91.58
12438,2026-05-05,3,Lighting Install,Electrical,390,Rescheduled,0,164,0.0,0.0
12439,2026-05-06,10,Leak Detection,Plumbing,26,Completed,1,82,257.86,100.81
12440,2026-05-06,18,Heat Pump Service,HVAC,354,Completed,1,83,279.06,153.19
12441,2026-05-06,4,Thermostat Install,HVAC,34,Completed,1,69,296.85,183.78
12442,2026-05-06,6,Furnace Repair,HVAC,119,Completed,1,124,366.86,198.82
12443,2026-05-06,14,Drain Cleaning,Plumbing,500,Cancelled,0,63,0.0,0.0
12444,2026-05-06,6,Thermostat Install,HVAC,142,Completed,0,71,254.07,190.68
12445,2026-05-06,8,Thermostat Install,HVAC,573,Completed,1,62,269.46,202.08
12446,2026-05-06,10,Thermostat Install,HVAC,444,Completed,1,62,253.87,182.75
12447,2026-05-06,20,Panel Upgrade,Electrical,369,Completed,1,227,2378.8,1360.51
12448,2026-05-06,1,Water Heater Install,Plumbing,494,Completed,1,194,1814.95,1338.85
12449,2026-05-06,10,Water Heater Repair,Plumbing,180,Completed,1,122,365.06,191.45
12450,2026-05-06,22,Furnace Installation,HVAC,115,Completed,1,415,4460.88,3147.78
12451,2026-05-06,9,Drain Cleaning,Plumbing,530,Cancelled,0,67,0.0,0.0
12452,2026-05-06,13,AC Repair,HVAC,134,Rescheduled,0,111,0.0,0.0
12453,2026-05-06,11,Panel Upgrade,Electrical,24,Completed,1,220,2191.2,1533.52
12454,2026-05-06,2,Heat Pump Service,HVAC,501,Completed,1,73,223.69,115.62
12455,2026-05-06,10,Furnace Installation,HVAC,558,Completed,1,283,3950.35,3091.24
12456,2026-05-06,3,Preventive Maintenance,HVAC,56,Rescheduled,0,86,0.0,0.0
12457,2026-05-06,17,Water Heater Repair,Plumbing,400,Completed,1,105,322.19,186.55
12458,2026-05-06,18,Heat Pump Service,HVAC,580,Completed,1,72,268.49,133.59
12459,2026-05-06,17,Water Heater Install,Plumbing,383,Completed,1,205,1684.83,1146.2
12460,2026-05-06,10,Water Heater Install,Plumbing,347,Completed,0,222,1939.81,1092.11
12461,2026-05-06,10,AC Installation,HVAC,143,Cancelled,0,304,0.0,0.0
12462,2026-05-06,7,AC Installation,HVAC,588,Completed,1,382,3904.57,3136.44
12463,2026-05-06,5,Outlet & Wiring,Electrical,278,Completed,1,74,174.22,109.71
12464,2026-05-06,7,Water Heater Install,Plumbing,286,Rescheduled,0,199,0.0,0.0
12465,2026-05-06,4,Lighting Install,Electrical,143,Completed,0,142,358.33,287.24
12466,2026-05-06,24,Leak Detection,Plumbing,306,Completed,1,85,264.25,128.98
12467,2026-05-06,12,Lighting Install,Electrical,365,Completed,1,109,371.55,275.83
12468,2026-05-06,8,Water Heater Install,Plumbing,360,Cancelled,0,159,0.0,0.0
12469,2026-05-06,18,Water Heater Install,Plumbing,201,Completed,1,140,1620.02,1218.43
12470,2026-05-06,8,Thermostat Install,HVAC,224,Cancelled,0,62,0.0,0.0
12471,2026-05-06,21,Drain Cleaning,Plumbing,121,Completed,1,73,221.29,92.85
12472,2026-05-06,21,Furnace Installation,HVAC,153,Cancelled,0,305,0.0,0.0
12473,2026-05-07,8,Water Heater Repair,Plumbing,552,Cancelled,0,84,0.0,0.0
12474,2026-05-07,16,Heat Pump Service,HVAC,355,Completed,1,119,278.75,142.45
12475,2026-05-07,3,Lighting Install,Electrical,518,Completed,0,143,320.81,263.67
12476,2026-05-07,3,Water Heater Repair,Plumbing,474,Completed,1,96,289.62,167.72
12477,2026-05-07,23,Water Heater Install,Plumbing,151,Cancelled,0,186,0.0,0.0
12478,2026-05-07,2,AC Installation,HVAC,493,Rescheduled,0,293,0.0,0.0
12479,2026-05-07,10,AC Installation,HVAC,240,Completed,1,279,3939.47,2671.69
12480,2026-05-07,13,Furnace Installation,HVAC,172,Completed,1,282,4543.94,3296.35
12481,2026-05-07,14,AC Repair,HVAC,461,Rescheduled,0,100,0.0,0.0
12482,2026-05-07,20,Water Heater Install,Plumbing,81,Completed,1,165,1652.76,1229.77
12483,2026-05-07,3,Lighting Install,Electrical,183,Completed,1,146,370.87,264.13
12484,2026-05-07,7,Panel Upgrade,Electrical,522,Completed,1,250,2294.32,1552.02
12485,2026-05-07,21,Outlet & Wiring,Electrical,289,Completed,0,70,187.11,104.34
12486,2026-05-07,16,Furnace Repair,HVAC,182,Rescheduled,0,118,0.0,0.0
12487,2026-05-07,6,Outlet & Wiring,Electrical,274,Completed,0,74,181.78,107.53
12488,2026-05-07,23,Leak Detection,Plumbing,201,Completed,0,70,217.3,106.66
12489,2026-05-07,17,Panel Upgrade,Electrical,295,Completed,1,297,2344.91,1568.4
12490,2026-05-07,14,AC Installation,HVAC,430,Cancelled,0,258,0.0,0.0
12491,2026-05-07,10,Drain Cleaning,Plumbing,342,Cancelled,0,74,0.0,0.0
12492,2026-05-07,18,Heat Pump Service,HVAC,410,Cancelled,0,71,0.0,0.0
12493,2026-05-07,18,Outlet & Wiring,Electrical,133,Rescheduled,0,54,0.0,0.0
12494,2026-05-07,7,Furnace Installation,HVAC,359,Completed,0,321,4703.57,3348.62
12495,2026-05-07,6,Water Heater Repair,Plumbing,357,Completed,1,104,325.28,191.38
12496,2026-05-07,13,Preventive Maintenance,HVAC,477,Completed,1,73,165.88,82.2
12497,2026-05-07,12,Panel Upgrade,Electrical,6,Completed,1,216,2001.9,1535.25
12498,2026-05-08,16,Outlet & Wiring,Electrical,46,Completed,1,83,203.2,100.37
12499,2026-05-08,3,Thermostat Install,HVAC,35,Rescheduled,0,86,0.0,0.0
12500,2026-05-08,9,Leak Detection,Plumbing,77,Completed,0,80,227.61,84.03
12501,2026-05-08,22,Preventive Maintenance,HVAC,466,Completed,1,58,164.24,68.47
12502,2026-05-08,22,AC Installation,HVAC,210,Completed,1,289,4112.81,3078.19
12503,2026-05-08,24,Furnace Repair,HVAC,240,Completed,1,99,352.32,208.51
12504,2026-05-08,11,Water Heater Install,Plumbing,399,Completed,1,178,1523.26,1169.65
12505,2026-05-08,11,Outlet & Wiring,Electrical,242,Rescheduled,0,73,0.0,0.0
12506,2026-05-08,23,Preventive Maintenance,HVAC,585,Completed,0,60,164.86,81.89
12507,2026-05-08,18,Thermostat Install,HVAC,286,Rescheduled,0,54,0.0,0.0
12508,2026-05-08,17,Panel Upgrade,Electrical,420,Completed,1,254,2320.4,1492.68
12509,2026-05-08,20,Furnace Repair,HVAC,524,Completed,1,115,320.33,196.95
12510,2026-05-08,24,Drain Cleaning,Plumbing,361,Completed,1,47,220.09,78.19
12511,2026-05-08,2,AC Installation,HVAC,290,Completed,1,278,4364.53,2727.8
12512,2026-05-08,16,Furnace Repair,HVAC,518,Completed,1,147,335.82,181.51
12513,2026-05-08,19,Drain Cleaning,Plumbing,412,Rescheduled,0,48,0.0,0.0
12514,2026-05-08,7,Leak Detection,Plumbing,300,Completed,0,64,259.68,84.7
12515,2026-05-08,21,Thermostat Install,HVAC,269,Completed,1,64,262.38,179.11
12516,2026-05-08,13,Water Heater Install,Plumbing,470,Completed,0,212,1856.32,1051.21
12517,2026-05-08,19,Outlet & Wiring,Electrical,408,Completed,1,47,167.07,97.02
12518,2026-05-08,13,Thermostat Install,HVAC,176,Completed,1,85,240.87,221.53
12519,2026-05-08,19,Panel Upgrade,Electrical,296,Completed,1,212,2433.4,1449.57
12520,2026-05-08,24,Panel Upgrade,Electrical,522,Completed,0,208,2209.67,1496.59
12521,2026-05-08,23,Leak Detection,Plumbing,199,Rescheduled,0,82,0.0,0.0
12522,2026-05-08,18,AC Repair,HVAC,503,Completed,1,97,298.46,176.61
12523,2026-05-08,13,Lighting Install,Electrical,44,Completed,1,97,369.64,248.97
12524,2026-05-09,24,Leak Detection,Plumbing,100,Completed,1,68,251.47,109.06
12525,2026-05-09,17,Preventive Maintenance,HVAC,312,Completed,0,67,138.72,73.91
12526,2026-05-09,8,Preventive Maintenance,HVAC,261,Cancelled,0,62,0.0,0.0
12527,2026-05-09,1,Thermostat Install,HVAC,251,Completed,1,66,253.76,222.87
12528,2026-05-09,2,Panel Upgrade,Electrical,271,Completed,1,233,2150.95,1452.57
12529,2026-05-09,19,Water Heater Install,Plumbing,408,Completed,1,151,1921.47,1194.07
12530,2026-05-09,6,Heat Pump Service,HVAC,381,Completed,1,79,245.68,128.53
12531,2026-05-09,24,Heat Pump Service,HVAC,254,Rescheduled,0,69,0.0,0.0
12532,2026-05-09,14,Panel Upgrade,Electrical,395,Completed,1,251,2426.32,1558.42
12533,2026-05-09,13,Water Heater Install,Plumbing,502,Completed,1,168,1649.2,1091.82
12534,2026-05-09,3,Water Heater Repair,Plumbing,213,Completed,0,123,292.92,182.48
12535,2026-05-09,22,AC Installation,HVAC,211,Completed,1,325,4097.34,2974.88
12536,2026-05-09,19,Lighting Install,Electrical,377,Completed,1,99,349.52,271.1
12537,2026-05-09,4,AC Repair,HVAC,524,Completed,1,102,278.49,166.51
12538,2026-05-09,17,Furnace Installation,HVAC,400,Completed,0,337,3870.62,3132.44
12539,2026-05-09,23,AC Installation,HVAC,457,Completed,1,237,3786.35,2885.23
12540,2026-05-09,22,Drain Cleaning,Plumbing,139,Cancelled,0,72,0.0,0.0
12541,2026-05-09,24,Outlet & Wiring,Electrical,72,Cancelled,0,65,0.0,0.0
12542,2026-05-09,14,Water Heater Repair,Plumbing,581,Completed,1,120,351.55,205.11
12543,2026-05-09,17,AC Installation,HVAC,533,Completed,0,358,3881.01,3198.75
12544,2026-05-09,13,Preventive Maintenance,HVAC,438,Completed,1,60,135.28,70.51
12545,2026-05-09,21,Furnace Repair,HVAC,567,Completed,1,86,354.88,170.91
12546,2026-05-09,12,Water Heater Repair,Plumbing,443,Completed,1,105,326.4,200.77
12547,2026-05-09,5,AC Installation,HVAC,553,Completed,1,296,4266.24,2848.67
12548,2026-05-10,13,Lighting Install,Electrical,212,Completed,1,114,342.43,246.39
12549,2026-05-10,19,Drain Cleaning,Plumbing,192,Cancelled,0,56,0.0,0.0
12550,2026-05-10,18,Lighting Install,Electrical,452,Completed,1,112,358.13,262.01
12551,2026-05-10,1,Panel Upgrade,Electrical,216,Completed,1,220,2443.73,1672.16
12552,2026-05-10,12,Thermostat Install,HVAC,383,Completed,1,68,277.67,223.98
12553,2026-05-10,4,Furnace Repair,HVAC,38,Rescheduled,0,123,0.0,0.0
12554,2026-05-10,23,Drain Cleaning,Plumbing,218,Completed,1,50,201.97,79.11
12555,2026-05-10,18,AC Installation,HVAC,189,Completed,1,281,3815.17,3285.83
12556,2026-05-10,9,AC Repair,HVAC,193,Cancelled,0,119,0.0,0.0
12557,2026-05-10,19,Heat Pump Service,HVAC,384,Completed,1,66,222.83,129.3
12558,2026-05-10,16,AC Repair,HVAC,598,Completed,1,110,291.7,148.89
12559,2026-05-10,1,Lighting Install,Electrical,29,Completed,1,92,368.54,264.72
12560,2026-05-10,24,Furnace Installation,HVAC,394,Cancelled,0,310,0.0,0.0
12561,2026-05-10,21,Thermostat Install,HVAC,536,Rescheduled,0,85,0.0,0.0
12562,2026-05-10,10,Thermostat Install,HVAC,399,Completed,1,70,289.45,181.14
12563,2026-05-10,17,Furnace Repair,HVAC,482,Rescheduled,0,102,0.0,0.0
12564,2026-05-10,8,Water Heater Repair,Plumbing,364,Completed,0,99,360.59,184.93
12565,2026-05-10,3,Leak Detection,Plumbing,371,Completed,1,111,224.6,111.32
12566,2026-05-11,18,Panel Upgrade,Electrical,567,Cancelled,0,263,0.0,0.0
12567,2026-05-11,11,Furnace Repair,HVAC,172,Completed,1,122,372.38,198.53
12568,2026-05-11,22,Lighting Install,Electrical,567,Completed,1,112,351.95,262.97
12569,2026-05-11,13,Panel Upgrade,Electrical,586,Rescheduled,0,261,0.0,0.0
12570,2026-05-11,11,AC Repair,HVAC,462,Completed,1,103,312.06,155.99
12571,2026-05-11,4,Panel Upgrade,Electrical,504,Completed,1,300,2449.94,1455.07
12572,2026-05-11,20,Water Heater Repair,Plumbing,570,Completed,1,87,315.06,167.02
12573,2026-05-11,18,Heat Pump Service,HVAC,37,Completed,1,87,248.52,147.51
12574,2026-05-11,2,AC Installation,HVAC,167,Rescheduled,0,341,0.0,0.0
12575,2026-05-11,13,AC Installation,HVAC,488,Completed,0,384,3823.05,3258.79
12576,2026-05-11,6,AC Repair,HVAC,405,Completed,1,88,270.93,155.03
12577,2026-05-11,11,Drain Cleaning,Plumbing,285,Completed,1,57,185.26,75.35
12578,2026-05-11,14,Leak Detection,Plumbing,384,Completed,1,72,253.49,91.84
12579,2026-05-11,19,Outlet & Wiring,Electrical,478,Completed,1,58,192.39,107.78
12580,2026-05-11,20,Water Heater Install,Plumbing,441,Completed,0,177,1740.94,1063.15
12581,2026-05-11,21,Furnace Installation,HVAC,283,Cancelled,0,372,0.0,0.0
12582,2026-05-11,22,Furnace Installation,HVAC,331,Completed,1,394,4541.64,3336.05
12583,2026-05-11,17,Water Heater Install,Plumbing,363,Completed,1,210,1549.85,1051.08
12584,2026-05-11,8,Water Heater Install,Plumbing,499,Cancelled,0,155,0.0,0.0
12585,2026-05-11,2,Heat Pump Service,HVAC,273,Completed,1,100,253.2,153.16
12586,2026-05-11,3,Water Heater Install,Plumbing,452,Completed,1,196,1589.13,1186.25
12587,2026-05-11,7,Furnace Installation,HVAC,368,Completed,1,305,4467.23,2974.8
12588,2026-05-11,24,Drain Cleaning,Plumbing,546,Completed,1,61,214.06,96.69
12589,2026-05-11,20,Water Heater Install,Plumbing,268,Completed,1,203,1788.53,1053.26
12590,2026-05-11,10,Leak Detection,Plumbing,384,Cancelled,0,66,0.0,0.0
12591,2026-05-11,10,Drain Cleaning,Plumbing,241,Completed,1,53,191.02,71.1
12592,2026-05-11,12,Leak Detection,Plumbing,331,Completed,1,86,226.6,126.79
12593,2026-05-11,6,Leak Detection,Plumbing,504,Cancelled,0,80,0.0,0.0
12594,2026-05-12,11,Preventive Maintenance,HVAC,275,Completed,1,56,145.97,64.89
12595,2026-05-12,4,Water Heater Repair,Plumbing,280,Completed,1,109,364.62,192.39
12596,2026-05-12,10,Outlet & Wiring,Electrical,95,Completed,1,73,171.25,109.16
12597,2026-05-12,17,Outlet & Wiring,Electrical,326,Completed,1,61,172.73,95.01
12598,2026-05-12,12,Water Heater Repair,Plumbing,297,Rescheduled,0,99,0.0,0.0
12599,2026-05-12,7,Water Heater Install,Plumbing,220,Completed,0,229,1658.68,1079.27
12600,2026-05-12,23,Lighting Install,Electrical,564,Rescheduled,0,107,0.0,0.0
12601,2026-05-12,20,Furnace Installation,HVAC,549,Completed,0,294,4534.25,3107.68
12602,2026-05-12,10,Panel Upgrade,Electrical,28,Completed,1,251,2438.28,1337.99
12603,2026-05-12,24,Heat Pump Service,HVAC,135,Completed,1,90,274.62,159.52
12604,2026-05-12,13,Thermostat Install,HVAC,295,Completed,0,65,295.26,179.64
12605,2026-05-12,7,Furnace Repair,HVAC,65,Completed,0,116,315.83,185.65
12606,2026-05-12,2,Water Heater Install,Plumbing,574,Completed,1,227,1640.42,1207.73
12607,2026-05-12,5,Water Heater Install,Plumbing,125,Completed,1,231,1911.25,1229.83
12608,2026-05-12,6,Water Heater Repair,Plumbing,131,Completed,1,87,361.13,172.73
12609,2026-05-12,18,Thermostat Install,HVAC,561,Completed,1,59,268.7,193.44
12610,2026-05-12,17,Preventive Maintenance,HVAC,93,Completed,1,62,163.28,71.23
12611,2026-05-12,23,Water Heater Repair,Plumbing,46,Completed,1,98,342.65,204.82
12612,2026-05-12,3,Lighting Install,Electrical,189,Completed,1,143,355.64,253.25
12613,2026-05-12,14,Furnace Repair,HVAC,503,Completed,0,114,310.89,187.58
12614,2026-05-12,10,AC Repair,HVAC,372,Completed,1,84,319.99,147.95
12615,2026-05-12,8,Heat Pump Service,HVAC,550,Completed,1,92,279.9,141.56
12616,2026-05-12,6,Panel Upgrade,Electrical,352,Completed,1,257,2309.48,1400.83
12617,2026-05-12,5,Panel Upgrade,Electrical,591,Completed,0,244,2121.63,1453.08
12618,2026-05-12,8,Water Heater Install,Plumbing,183,Rescheduled,0,175,0.0,0.0
12619,2026-05-12,14,Preventive Maintenance,HVAC,386,Rescheduled,0,72,0.0,0.0
12620,2026-05-12,19,Water Heater Repair,Plumbing,313,Completed,1,77,288.04,183.23
12621,2026-05-12,10,Drain Cleaning,Plumbing,66,Cancelled,0,51,0.0,0.0
12622,2026-05-12,24,Panel Upgrade,Electrical,425,Cancelled,0,257,0.0,0.0
12623,2026-05-13,13,Water Heater Repair,Plumbing,423,Completed,1,99,325.34,178.93
12624,2026-05-13,15,Thermostat Install,HVAC,469,Completed,1,61,303.71,204.21
12625,2026-05-13,22,Lighting Install,Electrical,32,Completed,1,125,320.46,264.61
12626,2026-05-13,12,Preventive Maintenance,HVAC,353,Completed,0,49,152.22,70.26
12627,2026-05-13,5,AC Repair,HVAC,401,Completed,1,109,263.91,163.44
12628,2026-05-13,16,Thermostat Install,HVAC,225,Rescheduled,0,90,0.0,0.0
12629,2026-05-13,12,Lighting Install,Electrical,73,Completed,1,125,396.86,302.02
12630,2026-05-13,16,Leak Detection,Plumbing,287,Completed,1,111,225.36,109.02
12631,2026-05-13,16,Panel Upgrade,Electrical,7,Completed,1,311,2168.09,1444.1
12632,2026-05-13,18,AC Repair,HVAC,518,Completed,1,104,262.91,195.55
12633,2026-05-13,5,Lighting Install,Electrical,439,Completed,0,117,401.11,254.24
12634,2026-05-13,16,AC Repair,HVAC,286,Completed,1,130,317.88,165.23
12635,2026-05-13,1,Panel Upgrade,Electrical,466,Completed,1,226,2204.46,1579.38
12636,2026-05-13,7,Heat Pump Service,HVAC,565,Completed,1,80,225.68,133.26
12637,2026-05-13,24,Panel Upgrade,Electrical,201,Rescheduled,0,213,0.0,0.0
12638,2026-05-13,5,Panel Upgrade,Electrical,476,Completed,1,292,2219.53,1531.84
12639,2026-05-13,23,Leak Detection,Plumbing,229,Rescheduled,0,72,0.0,0.0
12640,2026-05-13,24,Lighting Install,Electrical,37,Completed,0,106,345.74,267.76
12641,2026-05-13,5,AC Repair,HVAC,397,Completed,1,106,332.88,162.38
12642,2026-05-13,12,Lighting Install,Electrical,535,Completed,1,87,397.9,249.16
12643,2026-05-13,10,Drain Cleaning,Plumbing,158,Completed,1,73,205.46,92.71
12644,2026-05-13,1,Lighting Install,Electrical,135,Completed,1,96,335.22,269.33
12645,2026-05-13,18,Outlet & Wiring,Electrical,433,Completed,0,55,194.95,101.3
12646,2026-05-13,14,Panel Upgrade,Electrical,376,Completed,1,290,2196.95,1541.72
12647,2026-05-13,8,Furnace Installation,HVAC,556,Completed,0,306,3880.24,3298.93
12648,2026-05-13,13,Preventive Maintenance,HVAC,551,Rescheduled,0,74,0.0,0.0
12649,2026-05-13,20,AC Repair,HVAC,451,Completed,1,94,323.45,159.76
12650,2026-05-14,2,Furnace Installation,HVAC,166,Cancelled,0,328,0.0,0.0
12651,2026-05-14,17,Furnace Repair,HVAC,453,Completed,1,126,332.62,210.7
12652,2026-05-14,14,Water Heater Repair,Plumbing,49,Completed,0,109,359.05,190.47
12653,2026-05-14,5,AC Repair,HVAC,56,Cancelled,0,83,0.0,0.0
12654,2026-05-14,17,Water Heater Repair,Plumbing,539,Completed,0,87,297.59,165.83
12655,2026-05-14,19,Water Heater Repair,Plumbing,347,Rescheduled,0,79,0.0,0.0
12656,2026-05-14,15,Furnace Installation,HVAC,67,Completed,1,240,4904.32,3547.17
12657,2026-05-14,19,Water Heater Install,Plumbing,340,Completed,1,143,1634.28,1126.77
12658,2026-05-14,21,Lighting Install,Electrical,394,Completed,1,102,369.66,253.0
12659,2026-05-14,14,Water Heater Repair,Plumbing,405,Completed,0,121,340.18,211.11
12660,2026-05-14,12,Preventive Maintenance,HVAC,243,Completed,1,69,162.1,93.96
12661,2026-05-14,11,Outlet & Wiring,Electrical,224,Completed,0,55,200.97,85.71
12662,2026-05-14,3,Leak Detection,Plumbing,10,Completed,0,75,248.53,81.16
12663,2026-05-14,4,Furnace Repair,HVAC,585,Completed,1,85,319.01,166.06
12664,2026-05-14,18,AC Repair,HVAC,400,Completed,1,99,331.35,186.26
12665,2026-05-14,20,Preventive Maintenance,HVAC,168,Rescheduled,0,59,0.0,0.0
12666,2026-05-14,22,Outlet & Wiring,Electrical,596,Completed,0,51,182.87,88.91
12667,2026-05-14,16,Heat Pump Service,HVAC,553,Completed,0,110,274.84,139.32
12668,2026-05-14,18,Outlet & Wiring,Electrical,397,Cancelled,0,57,0.0,0.0
12669,2026-05-14,13,Thermostat Install,HVAC,296,Rescheduled,0,64,0.0,0.0
12670,2026-05-14,6,Outlet & Wiring,Electrical,394,Completed,1,54,203.06,86.75
12671,2026-05-14,23,Drain Cleaning,Plumbing,590,Completed,1,64,197.27,95.7
12672,2026-05-14,13,AC Repair,HVAC,440,Completed,1,111,290.51,173.34
12673,2026-05-14,24,Outlet & Wiring,Electrical,98,Completed,1,67,166.18,120.86
12674,2026-05-14,4,Water Heater Repair,Plumbing,67,Completed,1,111,292.86,199.9
12675,2026-05-14,5,Panel Upgrade,Electrical,244,Cancelled,0,236,0.0,0.0
12676,2026-05-14,5,AC Repair,HVAC,485,Completed,1,113,311.2,173.17
12677,2026-05-14,12,Water Heater Repair,Plumbing,31,Completed,1,102,335.56,198.76
12678,2026-05-14,21,AC Installation,HVAC,575,Completed,1,329,3803.76,2938.82
12679,2026-05-14,16,Preventive Maintenance,HVAC,450,Completed,0,68,165.09,64.31
12680,2026-05-14,14,Drain Cleaning,Plumbing,551,Completed,1,51,200.72,70.98
12681,2026-05-14,8,Furnace Repair,HVAC,473,Completed,0,99,318.84,177.64
12682,2026-05-14,4,Furnace Repair,HVAC,150,Completed,1,98,323.18,168.46
12683,2026-05-14,15,Water Heater Install,Plumbing,43,Completed,1,137,1893.33,1049.55
12684,2026-05-15,23,Drain Cleaning,Plumbing,523,Completed,1,61,196.3,96.96
12685,2026-05-15,23,Lighting Install,Electrical,54,Completed,1,86,376.55,257.83
12686,2026-05-15,6,AC Installation,HVAC,591,Completed,1,319,4416.04,3204.9
